ts_utc,flow_key_pid,flow_src_ip,flow_dst_ip,flow_proto,pid,proc_name,label,score,total_pkts,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51
2026-01-23T16:35:01.097959Z,6896,172.19.0.1,52.123.128.14,6,6896,MpDefenderCoreService,Normal Traffic,0.999998,5,443,1167474.9851226807,5,2770,897.0,80.0,554.0,321.90246970161627,0.0,0.0,0.0,0.0,2372.641842693463,4.282747008471954,291868.74628067017,388932.9300424129,948518.9914703369,0.0,1167474.9851226807,291868.74628067017,388932.9300424129,948518.9914703369,0.0,0.0,0.0,0.0,0.0,0.0,200,0,4.282747008471954,0.0,80.0,897.0,554.0,321.90246970161627,103621.19999999998,0,0,0,554.0,2770,0,0,5,40,1167474.9851226807,1167474.9851226807,1167474.9851226807,0.0,0,0
2026-01-23T16:35:03.101277Z,6748,192.168.0.48,54.233.167.199,17,6748,qbittorrent,Normal Traffic,0.999995,4,8654,1272499.0844726562,4,780,298.0,103.0,195.0,91.86130850363497,0.0,0.0,0.0,0.0,612.9670421910317,3.143420729184778,424166.36149088544,542498.0215255813,1189913.034439087,303.03001403808594,1272499.0844726562,424166.36149088544,542498.0215255813,1189913.034439087,303.03001403808594,0.0,0.0,0.0,0.0,0.0,112,0,3.143420729184778,0.0,103.0,298.0,195.0,91.86130850363497,8438.499999999998,0,0,0,195.0,780,0,0,0,0,82586.05003356934,82586.05003356934,82586.05003356934,1189913.034439087,1189913.034439087,1189913.034439087
2026-01-23T16:35:07.105082Z,6748,192.168.0.48,175.150.147.122,17,6748,qbittorrent,Normal Traffic,0.999998,2,11873,282967.09060668945,2,379,275.0,104.0,189.5,85.5,0.0,0.0,0.0,0.0,1339.378367948772,7.067959725323335,282967.09060668945,0.0,282967.09060668945,282967.09060668945,282967.09060668945,282967.09060668945,0.0,282967.09060668945,282967.09060668945,0.0,0.0,0.0,0.0,0.0,56,0,7.067959725323335,0.0,104.0,275.0,189.5,85.5,7310.25,0,0,0,189.5,379,0,0,0,0,282967.09060668945,282967.09060668945,282967.09060668945,0.0,0,0
2026-01-23T16:35:12.109498Z,6748,192.168.0.48,27.215.137.88,17,6748,qbittorrent,Normal Traffic,1.000000,1,30532,1.0,1,104,104.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,104000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,1000000.0,0.0,104.0,104.0,104.0,0.0,0.0,0,0,0,104.0,104,0,0,0,0,0.0,0,0,0.0,0,0
2026-01-23T16:35:13.112573Z,10832,172.19.0.1,162.159.200.123,17,10832,warp-svc,Normal Traffic,0.999999,2,123,589813.9476776123,2,96,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,162.76319062646658,3.390899804718054,589813.9476776123,0.0,589813.9476776123,589813.9476776123,589813.9476776123,589813.9476776123,0.0,589813.9476776123,589813.9476776123,0.0,0.0,0.0,0.0,0.0,56,0,3.390899804718054,0.0,48.0,48.0,48.0,0.0,0.0,0,0,0,48.0,96,0,0,0,0,589813.9476776123,589813.9476776123,589813.9476776123,0.0,0,0
2026-01-23T16:35:14.115308Z,2400,192.168.0.48,10.50.0.32,17,2400,svchost,Normal Traffic,0.999992,1,53,1.0,1,56,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,1000000.0,0.0,56.0,56.0,56.0,0.0,0.0,0,0,0,56.0,56,0,0,0,0,0.0,0,0,0.0,0,0
2026-01-23T16:35:17.118037Z,27376,172.19.0.1,140.82.113.21,6,27376,Code,Normal Traffic,0.999972,8,443,3499930.8586120605,8,10570,4096.0,24.0,1321.25,1526.4508467356557,0.0,0.0,0.0,0.0,3020.059660319021,2.2857594401657684,499990.1226588658,664985.5912123123,2001265.048980713,983.9534759521484,3499930.8586120605,499990.1226588658,664985.5912123123,2001265.048980713,983.9534759521484,0.0,0.0,0.0,0.0,0.0,320,0,2.2857594401657684,0.0,24.0,4096.0,1321.25,1526.4508467356557,2330052.1875,0,0,0,1321.25,10570,0,0,6,118,1498665.8096313477,1498665.8096313477,1498665.8096313477,2001265.048980713,2001265.048980713,2001265.048980713
2026-01-23T16:35:18.120651Z,6748,192.168.0.48,123.9.118.118,17,6748,qbittorrent,Normal Traffic,0.999995,4,45784,479680.06134033203,4,781,299.0,103.0,195.25,92.14221345290116,0.0,0.0,0.0,0.0,1628.1685709798182,8.338891528705856,159893.3537801107,168560.29955767695,393026.11351013184,249.1474151611328,479680.06134033203,159893.3537801107,168560.29955767695,393026.11351013184,249.1474151611328,0.0,0.0,0.0,0.0,0.0,112,0,8.338891528705856,0.0,103.0,299.0,195.25,92.14221345290116,8490.1875,0,0,0,195.25,781,0,0,0,0,479680.06134033203,479680.06134033203,479680.06134033203,0.0,0,0
2026-01-23T16:35:22.125049Z,6748,192.168.0.48,117.209.82.116,17,6748,qbittorrent,Normal Traffic,1.000000,1,43340,1.0,1,104,104.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,104000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,1000000.0,0.0,104.0,104.0,104.0,0.0,0.0,0,0,0,104.0,104,0,0,0,0,0.0,0,0,0.0,0,0
2026-01-23T16:35:26.128199Z,20224,172.19.0.1,185.165.171.2,6,20224,SchildiChatAlpha,Normal Traffic,0.999997,5,8443,126806.02073669434,5,711,272.0,35.0,142.2,84.87496686302741,0.0,0.0,0.0,0.0,5606.989288594996,39.43030442049926,31701.505184173584,28142.925576498863,72129.96482849121,0.95367431640625,126806.02073669434,31701.505184173584,28142.925576498863,72129.96482849121,0.95367431640625,0.0,0.0,0.0,0.0,0.0,200,0,39.43030442049926,0.0,35.0,272.0,142.2,84.87496686302741,7203.760000000001,0,0,0,142.2,711,0,0,4,24,126806.02073669434,126806.02073669434,126806.02073669434,0.0,0,0
2026-01-23T16:35:28.132098Z,10484,172.19.0.1,98.66.133.186,6,10484,svchost,Normal Traffic,0.999992,2,443,82715.03448486328,2,272,171.0,101.0,136.0,35.0,0.0,0.0,0.0,0.0,3288.398556489456,24.179401150657768,82715.03448486328,0.0,82715.03448486328,82715.03448486328,82715.03448486328,82715.03448486328,0.0,82715.03448486328,82715.03448486328,0.0,0.0,0.0,0.0,0.0,80,0,24.179401150657768,0.0,101.0,171.0,136.0,35.0,1225.0,0,0,0,136.0,272,0,0,2,61,82715.03448486328,82715.03448486328,82715.03448486328,0.0,0,0
2026-01-23T16:35:29.134821Z,6748,192.168.0.48,125.41.227.86,17,6748,qbittorrent,Normal Traffic,0.999998,2,1027,1561508.8939666748,2,379,275.0,104.0,189.5,85.5,0.0,0.0,0.0,0.0,242.7139553699452,1.2808124293928507,1561508.8939666748,0.0,1561508.8939666748,1561508.8939666748,1561508.8939666748,1561508.8939666748,0.0,1561508.8939666748,1561508.8939666748,0.0,0.0,0.0,0.0,0.0,56,0,1.2808124293928507,0.0,104.0,275.0,189.5,85.5,7310.25,0,0,0,189.5,379,0,0,0,0,0.0,0,0,1561508.8939666748,1561508.8939666748,1561508.8939666748
