timestamp,pid,proc_name,score,label,pkts
2026-01-23 14:10:03,2400,svchost,0.999992,Normal Traffic,108
2026-01-23 14:10:04,16272,Hiddify,0.999954,Normal Traffic,314
2026-01-23 14:10:04,22292,brave,0.999999,Normal Traffic,67
2026-01-23 14:10:05,16272,Hiddify,0.999994,Normal Traffic,1
2026-01-23 14:10:12,16272,Hiddify,0.999999,Normal Traffic,2
2026-01-23 14:10:12,10832,warp-svc,0.999999,Normal Traffic,2
2026-01-23 14:10:16,10668,svchost,0.999886,Normal Traffic,1
2026-01-23 14:10:18,16272,Hiddify,0.999997,Normal Traffic,66
2026-01-23 14:10:18,16272,Hiddify,0.999993,Normal Traffic,67
2026-01-23 14:10:18,11876,lgc_renderer_host,0.999994,Normal Traffic,1
2026-01-23 14:10:19,16272,Hiddify,0.999998,Normal Traffic,19
2026-01-23 14:10:19,16272,Hiddify,0.999994,Normal Traffic,46
2026-01-23 14:10:19,16272,Hiddify,0.999999,Normal Traffic,75
2026-01-23 14:10:19,16272,Hiddify,0.999993,Normal Traffic,40
2026-01-23 14:10:21,10484,svchost,0.999991,Normal Traffic,2
2026-01-23 14:10:26,19488,msedge,0.999995,Normal Traffic,18
2026-01-23 14:10:27,26708,lgc,1.000000,Normal Traffic,3
2026-01-23 14:10:27,19488,msedge,0.999998,Normal Traffic,30
2026-01-23 14:10:27,16272,Hiddify,0.999999,Normal Traffic,1
2026-01-23 14:10:28,22292,brave,0.999995,Normal Traffic,11
2026-01-23 14:10:29,25652,tanksblitz,0.999998,Normal Traffic,3
2026-01-23 14:10:29,22292,brave,0.999996,Normal Traffic,5
2026-01-23 14:10:30,19488,msedge,0.999977,Normal Traffic,4
2026-01-23 14:10:30,14332,msedge,0.999997,Normal Traffic,6
2026-01-23 14:10:30,6628,nvcontainer,0.999996,Normal Traffic,3
2026-01-23 14:10:30,22292,brave,0.999996,Normal Traffic,3
2026-01-23 14:10:30,2400,svchost,0.999996,Normal Traffic,3
2026-01-23 14:10:30,16128,brave,0.999996,Normal Traffic,3
2026-01-23 14:10:30,14332,msedge,0.999997,Normal Traffic,6
2026-01-23 14:10:30,6628,nvcontainer,0.999996,Normal Traffic,3
2026-01-23 14:10:30,22292,brave,0.999996,Normal Traffic,3
2026-01-23 14:10:30,2400,svchost,0.999996,Normal Traffic,3
2026-01-23 14:10:30,16128,brave,0.999996,Normal Traffic,3
2026-01-23 14:10:30,14332,msedge,0.999998,Normal Traffic,9
2026-01-23 14:10:30,6628,nvcontainer,0.999996,Normal Traffic,3
2026-01-23 14:10:30,2400,svchost,0.999995,Normal Traffic,6
2026-01-23 14:10:30,16128,brave,0.999996,Normal Traffic,6
2026-01-23 14:10:31,25188,Telegram,0.999997,Normal Traffic,6
2026-01-23 14:10:34,26708,lgc,0.999999,Normal Traffic,1
2026-01-23 14:10:57,12672,Code,0.999992,Normal Traffic,321
2026-01-23 14:10:57,16272,Hiddify,1.000000,Normal Traffic,4
2026-01-23 14:10:57,25652,tanksblitz,1.000000,Normal Traffic,3
2026-01-23 14:10:57,24976,GameBar,1.000000,Normal Traffic,2
2026-01-23 14:10:58,2400,svchost,0.999994,Normal Traffic,10
2026-01-23 14:10:58,16272,Hiddify,0.999977,Normal Traffic,89
2026-01-23 14:10:58,25652,tanksblitz,0.999978,Normal Traffic,89
2026-01-23 14:10:59,22292,brave,0.999997,Normal Traffic,6
2026-01-23 14:11:01,25652,tanksblitz,1.000000,Normal Traffic,18
2026-01-23 14:11:01,16272,Hiddify,0.999993,Normal Traffic,23
2026-01-23 14:11:01,25652,tanksblitz,0.999991,Normal Traffic,24
2026-01-23 14:11:09,22292,brave,0.999995,Normal Traffic,19
2026-01-23 14:11:13,10832,warp-svc,0.999998,Normal Traffic,2
2026-01-23 14:11:15,12672,Code,0.999982,Normal Traffic,2
2026-01-23 14:11:16,12964,svchost,0.999999,Normal Traffic,4
2026-01-23 14:11:18,11212,LestaErrorMonitor,0.999994,Normal Traffic,7
2026-01-23 14:11:19,10484,svchost,0.999994,Normal Traffic,2
2026-01-23 14:11:21,19472,svchost,0.667627,Normal Traffic,9
2026-01-23 14:11:21,14332,msedge,1.000000,Normal Traffic,2
2026-01-23 14:11:25,25652,tanksblitz,0.999998,Normal Traffic,2840
2026-01-23 14:11:25,16272,Hiddify,0.999998,Normal Traffic,2840
2026-01-23 14:11:25,25652,tanksblitz,0.999999,Normal Traffic,5
2026-01-23 14:11:25,25652,tanksblitz,0.999995,Normal Traffic,3
2026-01-23 14:11:25,16272,Hiddify,1.000000,Normal Traffic,5
2026-01-23 14:11:25,16272,Hiddify,0.999999,Normal Traffic,3
2026-01-23 14:11:26,16272,Hiddify,0.999998,Normal Traffic,550
2026-01-23 14:11:26,25652,tanksblitz,0.991441,Normal Traffic,536
2026-01-23 14:11:26,25188,Telegram,0.999997,Normal Traffic,6
2026-01-23 14:11:26,16272,Hiddify,0.999999,Normal Traffic,1
2026-01-23 14:11:26,26708,lgc,0.999999,Normal Traffic,1
2026-01-23 14:11:29,22292,brave,0.999994,Normal Traffic,5
2026-01-23 14:11:31,22292,brave,1.000000,Normal Traffic,25
2026-01-23 14:11:38,20220,WINWORD,0.999998,Normal Traffic,1
2026-01-23 14:11:43,25652,tanksblitz,0.999999,Normal Traffic,25
2026-01-23 14:11:46,2400,svchost,0.999996,Normal Traffic,31
2026-01-23 14:11:47,16272,Hiddify,0.999928,Normal Traffic,60
2026-01-23 14:11:47,2400,svchost,0.999999,Normal Traffic,6
2026-01-23 14:11:52,16272,Hiddify,0.999994,Normal Traffic,2
2026-01-23 14:11:52,25652,tanksblitz,0.999993,Normal Traffic,2
2026-01-23 14:11:59,22292,brave,0.999997,Normal Traffic,6
2026-01-23 14:12:13,22292,brave,0.999998,Normal Traffic,28
2026-01-23 14:12:13,22292,brave,0.999999,Normal Traffic,60
2026-01-23 14:12:13,22292,brave,0.999996,Normal Traffic,24
2026-01-23 14:12:16,25188,Telegram,0.999983,Normal Traffic,4
2026-01-23 14:12:16,10832,warp-svc,1.000000,Normal Traffic,3
2026-01-23 14:12:19,10484,svchost,0.999994,Normal Traffic,2
2026-01-23 14:12:26,16272,Hiddify,0.999999,Normal Traffic,1
2026-01-23 14:12:26,25652,tanksblitz,0.999999,Normal Traffic,1
2026-01-23 14:12:29,22292,brave,0.999997,Normal Traffic,6
2026-01-23 14:12:36,2400,svchost,0.999330,Normal Traffic,2
2026-01-23 14:12:36,16272,Hiddify,0.999335,Normal Traffic,4
2026-01-23 14:12:41,16272,Hiddify,0.999974,Normal Traffic,3000
2026-01-23 14:12:51,22292,brave,0.999996,Normal Traffic,29
2026-01-23 14:13:00,22292,brave,0.999996,Normal Traffic,5
2026-01-23 14:13:01,25188,Telegram,0.999581,Normal Traffic,2
2026-01-23 14:13:04,19472,svchost,0.999886,Normal Traffic,1
2026-01-23 14:13:12,2400,svchost,0.997147,Normal Traffic,2
2026-01-23 14:13:12,2400,svchost,0.999999,Normal Traffic,4
2026-01-23 14:13:12,16272,Hiddify,0.999924,Normal Traffic,4
2026-01-23 14:13:13,10832,warp-svc,0.999999,Normal Traffic,2
2026-01-23 14:13:18,22292,brave,1.000000,Normal Traffic,52
2026-01-23 14:13:19,10484,svchost,0.999992,Normal Traffic,2
2026-01-23 14:13:26,25652,tanksblitz,0.999997,Normal Traffic,3000
2026-01-23 14:13:26,16272,Hiddify,0.999997,Normal Traffic,3000
2026-01-23 14:13:27,12672,Code,0.999998,Normal Traffic,1
2026-01-23 14:13:30,22292,brave,0.999997,Normal Traffic,6
2026-01-23 14:13:37,19488,msedge,0.999996,Normal Traffic,2
2026-01-23 14:13:39,25188,Telegram,0.999996,Normal Traffic,3
2026-01-23 14:13:41,2400,svchost,0.999268,Normal Traffic,4
2026-01-23 14:13:41,16272,Hiddify,0.999854,Normal Traffic,8
2026-01-23 14:14:00,22292,brave,1.000000,Normal Traffic,12
2026-01-23 14:14:00,22292,brave,0.999997,Normal Traffic,6
2026-01-23 14:14:03,2400,svchost,0.976808,Normal Traffic,2
2026-01-23 14:14:04,2400,svchost,0.999998,Normal Traffic,4
2026-01-23 14:14:04,16272,Hiddify,0.999930,Normal Traffic,4
2026-01-23 14:14:05,11156,gamingservices,0.999995,Normal Traffic,10
2026-01-23 14:14:06,16272,Hiddify,0.999975,Normal Traffic,3
2026-01-23 14:14:06,25652,tanksblitz,0.999980,Normal Traffic,3
2026-01-23 14:14:12,10832,warp-svc,0.999999,Normal Traffic,2
2026-01-23 14:14:19,10484,svchost,0.999993,Normal Traffic,2
2026-01-23 14:14:30,22292,brave,0.999997,Normal Traffic,6
2026-01-23 14:14:30,22292,brave,0.999998,Normal Traffic,9
2026-01-23 14:14:32,25188,Telegram,0.999987,Normal Traffic,4
2026-01-23 14:14:42,2400,svchost,0.999559,Normal Traffic,2
2026-01-23 14:14:42,16272,Hiddify,0.999370,Normal Traffic,8
2026-01-23 14:14:42,2400,svchost,0.999994,Normal Traffic,2
2026-01-23 14:15:01,22292,brave,0.999997,Normal Traffic,6
2026-01-23 14:15:02,22292,brave,0.999999,Normal Traffic,2
2026-01-23 14:15:12,10832,warp-svc,0.999999,Normal Traffic,2
2026-01-23 14:15:17,25188,Telegram,0.998606,Normal Traffic,2
2026-01-23 14:15:18,10484,svchost,0.999991,Normal Traffic,2
2026-01-23 14:15:31,22292,brave,0.999996,Normal Traffic,5
2026-01-23 14:15:31,16272,Hiddify,0.999998,Normal Traffic,2
2026-01-23 14:15:31,16272,Hiddify,0.999998,Normal Traffic,2
2026-01-23 14:15:31,16272,Hiddify,0.999999,Normal Traffic,3
2026-01-23 14:15:31,16272,Hiddify,0.999998,Normal Traffic,1
2026-01-23 14:15:31,16272,Hiddify,0.999998,Normal Traffic,2
2026-01-23 14:15:32,22292,brave,0.999999,Normal Traffic,18
2026-01-23 14:15:34,16272,Hiddify,0.999992,Normal Traffic,3000
2026-01-23 14:15:34,25652,tanksblitz,0.999992,Normal Traffic,3000
2026-01-23 14:15:51,16272,Hiddify,0.999960,Normal Traffic,2
2026-01-23 14:15:51,25652,tanksblitz,0.999993,Normal Traffic,2
2026-01-23 14:15:54,2400,svchost,0.998117,Normal Traffic,6
2026-01-23 14:15:54,16272,Hiddify,0.999358,Normal Traffic,12
2026-01-23 14:15:54,5412,svchost,0.032685,DoS,2
2026-01-23 14:15:59,5412,svchost,0.159285,DoS,2
2026-01-23 14:16:01,22292,brave,0.999997,Normal Traffic,6
2026-01-23 14:16:04,22292,brave,0.999999,Normal Traffic,2
2026-01-23 14:16:12,25188,Telegram,0.999997,Normal Traffic,5
2026-01-23 14:16:12,10832,warp-svc,0.999999,Normal Traffic,2
2026-01-23 14:16:15,2400,svchost,0.999514,Normal Traffic,2
2026-01-23 14:16:15,2400,svchost,0.999994,Normal Traffic,4
2026-01-23 14:16:15,16272,Hiddify,0.999785,Normal Traffic,4
2026-01-23 14:16:18,10484,svchost,0.999994,Normal Traffic,2
2026-01-23 14:16:20,12672,Code,0.999997,Normal Traffic,12
2026-01-23 14:16:32,22292,brave,0.999997,Normal Traffic,6
2026-01-23 14:16:37,25188,Telegram,0.999999,Normal Traffic,5
2026-01-23 14:16:37,25188,Telegram,0.999999,Normal Traffic,7
2026-01-23 14:16:51,2400,svchost,0.999992,Normal Traffic,1
2026-01-23 14:16:51,2400,svchost,0.999998,Normal Traffic,2
2026-01-23 14:16:54,27376,Code,0.999988,Normal Traffic,9
2026-01-23 14:16:55,27376,Code,0.999981,Normal Traffic,31
2026-01-23 14:17:00,2400,svchost,1.000000,Normal Traffic,11
2026-01-23 14:17:00,16272,Hiddify,0.999733,Normal Traffic,26
2026-01-23 14:17:00,5412,svchost,0.999886,Normal Traffic,1
2026-01-23 14:17:01,5412,svchost,0.067528,DoS,2
2026-01-23 14:17:03,25188,Telegram,0.999993,Normal Traffic,4
2026-01-23 14:17:03,22292,brave,0.999997,Normal Traffic,6
2026-01-23 14:17:03,22292,brave,1.000000,Normal Traffic,17
2026-01-23 14:17:13,10832,warp-svc,0.999999,Normal Traffic,2
2026-01-23 14:17:19,10484,svchost,0.999993,Normal Traffic,2
